"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"409733","Hospital","Femenino","Otro no familiar","Física","40","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-05 14:03:18","Ciudad Autónoma de Buenos Aires","02"
"409730","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-05 14:03:52","Ciudad Autónoma de Buenos Aires","02"
"409735","Víctima","Femenino","Madre","Física","39","30 a 39 años","Femenino","2","2","Masculino","Herman@","La víctima no aceptó la intervención de Equipos Móviles","2018-12-05 14:26:28","Ciudad Autónoma de Buenos Aires","02"
"222340","Víctima","Femenino","No hay niñas/os","Psicológica","39","30 a 39 años","Femenino","1","1","NS/NC","Hij@","Llamante solicitó información y/o orientación","2018-12-05 15:04:15","Ciudad Autónoma de Buenos Aires","02"
"156237","Víctima","Femenino","Madre","Física","41","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-05 16:56:37","Ciudad Autónoma de Buenos Aires","02"
"409736","Comisaría","Masculino","Otro no familiar","Física","32","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-05 18:24:31","Ciudad Autónoma de Buenos Aires","02"
"409737","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-05 20:16:22","Ciudad Autónoma de Buenos Aires","02"
"409738","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-05 21:39:22","Ciudad Autónoma de Buenos Aires","02"
"409740","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Padre","Llamante solicitó información y/o orientación","2018-12-05 21:51:43","Ciudad Autónoma de Buenos Aires","02"
"409741","Comisaría","Masculino","Otro no familiar","Física","21","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-05 22:10:17","Ciudad Autónoma de Buenos Aires","02"
"409743","Familiar de la víctima","Femenino","No hay niñas/os","Física","56","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-05 23:12:43","Ciudad Autónoma de Buenos Aires","02"
"409742","Familiar de la víctima","Masculino","No hay niñas/os","Física","23","18 a 29 años","Masculino","1","0","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-12-05 23:14:31","Ciudad Autónoma de Buenos Aires","02"
"409744","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-05 23:20:24","Ciudad Autónoma de Buenos Aires","02"
"199413","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-05 23:41:16","Ciudad Autónoma de Buenos Aires","02"
"409745","Vecina/o de la víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-12-05 23:44:51","Ciudad Autónoma de Buenos Aires","02"
"409746","Comisaría","Femenino","Otro no familiar","Psicológica","48","40 a 49 años","Femenino","2","1","Masculino","Otro no conviviente","La víctima no aceptó la intervención de Equipos Móviles","2018-12-05 23:49:45","Ciudad Autónoma de Buenos Aires","02"
"192143","Comisaría","Masculino","Otro no familiar","Física","30","30 a 39 años","Femenino","4","1","Masculino","Ns/Nc","Llamante solicitó información y/o orientación","2018-12-06 00:18:52","Ciudad Autónoma de Buenos Aires","02"
"409747","Comisaría","Femenino","No hay niñas/os","Psicológica","62","Más de 60 años","Femenino","1","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-12-06 01:30:44","Ciudad Autónoma de Buenos Aires","02"
"409750","Comisaría","Masculino","Otro no familiar","Física","12","12 a 17 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2018-12-06 06:01:39","Ciudad Autónoma de Buenos Aires","02"
"409751","Comisaría","Masculino","Otro no familiar","Física","25","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-06 06:06:28","Ciudad Autónoma de Buenos Aires","02"
"409752","Víctima","Femenino","No hay niñas/os","Física","28","18 a 29 años","Femenino","1","1","Masculino","Herman@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-06 06:22:28","Ciudad Autónoma de Buenos Aires","02"
"409753","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-06 06:49:37","Ciudad Autónoma de Buenos Aires","02"
"408945","Familiar de la víctima","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ns/Nc","Llamante solicitó información y/o orientación","2018-12-06 10:23:48","Ciudad Autónoma de Buenos Aires","02"
"409757","Otra Institución","Femenino","Otro no familiar","Económica y física","21","18 a 29 años","Femenino","6","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-06 12:01:10","Ciudad Autónoma de Buenos Aires","02"
"409757","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-06 12:02:35","Ciudad Autónoma de Buenos Aires","02"
"409759","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","4","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-12-06 12:20:53","Ciudad Autónoma de Buenos Aires","02"
"409582","Otra Institución","Femenino","Otro no familiar","Sexual","10","6 a 11 años","Femenino","1","1","Masculino","Padre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-06 13:02:41","Ciudad Autónoma de Buenos Aires","02"
"409762","Otra Institución","Femenino","Madre","Física","19","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-06 13:25:38","Ciudad Autónoma de Buenos Aires","02"
"409763","Víctima","Femenino","No hay niñas/os","Económica y física","33","30 a 39 años","Femenino","1","1","Femenino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-06 13:29:26","Ciudad Autónoma de Buenos Aires","02"
"409764","Comisaría","Femenino","Otro familiar","Sexual","26","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-06 14:12:11","Ciudad Autónoma de Buenos Aires","02"
"409768","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-06 16:08:49","Ciudad Autónoma de Buenos Aires","02"
"409757","Otra Institución","Femenino","Otro no familiar","Física","21","18 a 29 años","Femenino","6","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2018-12-06 16:09:27","Ciudad Autónoma de Buenos Aires","02"
"358992","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-06 16:11:59","Ciudad Autónoma de Buenos Aires","02"
"409769","Comisaría","Femenino","Madre","Física","28","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2018-12-06 16:48:24","Ciudad Autónoma de Buenos Aires","02"
"409777","Comisaría","Femenino","Otro no familiar","Psicológica","33","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-06 19:50:27","Ciudad Autónoma de Buenos Aires","02"
"409769","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-06 20:26:31","Ciudad Autónoma de Buenos Aires","02"
"409778","Familiar de la víctima","Femenino","No hay niñas/os","Física","18","18 a 29 años","Femenino","1","1","Femenino","Otro no conviviente","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-06 22:47:36","Ciudad Autónoma de Buenos Aires","02"
"409782","Víctima","Femenino","No hay niñas/os","Psicológica","42","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-07 00:54:31","Ciudad Autónoma de Buenos Aires","02"
"409783","Comisaría","Femenino","Sin datos","Física","20","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-07 07:00:42","Ciudad Autónoma de Buenos Aires","02"
"409705","Vecina/o de la víctima","Masculino","Otro no familiar","Física","14","12 a 17 años","NS/NC","1","1","Femenino","Otro conviviente","Llamante solicitó información y/o orientación","2018-12-07 07:11:17","Ciudad Autónoma de Buenos Aires","02"
"277920","Víctima","Masculino","No hay niñas/os","Física","29","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-07 07:32:09","Ciudad Autónoma de Buenos Aires","02"
"409769","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-07 07:41:14","Ciudad Autónoma de Buenos Aires","02"
"409786","Otro sobre un caso que no es violencia familiar","Femenino","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-07 09:50:41","Ciudad Autónoma de Buenos Aires","02"
"409769","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-07 10:27:08","Ciudad Autónoma de Buenos Aires","02"
"409787","Víctima","Femenino","Madre","Física","42","40 a 49 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-07 11:27:06","Ciudad Autónoma de Buenos Aires","02"
"409066","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-07 11:45:14","Ciudad Autónoma de Buenos Aires","02"
"409788","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2018-12-07 11:56:31","Ciudad Autónoma de Buenos Aires","02"
"409789","Comisaría","Masculino","Otro no familiar","Física","30","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-07 13:11:50","Ciudad Autónoma de Buenos Aires","02"
"409790","Otra Institución","Femenino","Otro no familiar","Psicológica","45","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-07 13:56:41","Ciudad Autónoma de Buenos Aires","02"
"409791","Víctima","Femenino","Otro familiar","Física","18","18 a 29 años","Femenino","1","1","Masculino","Herman@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-07 14:59:20","Ciudad Autónoma de Buenos Aires","02"
"407582","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-07 15:26:28","Ciudad Autónoma de Buenos Aires","02"
"409799","Víctima","Femenino","Otro familiar","Psicológica","54","50 a 59 años","Femenino","1","2","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-12-07 18:13:56","Ciudad Autónoma de Buenos Aires","02"
"409800","Comisaría","Femenino","No hay niñas/os","Psicológica","27","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-12-07 18:18:25","Ciudad Autónoma de Buenos Aires","02"
"409803","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","No había móviles y/o Equipos para realizar la intervención","2018-12-07 18:55:12","Ciudad Autónoma de Buenos Aires","02"
"361178","Víctima","Femenino","No hay niñas/os","Psicológica","37","30 a 39 años","Femenino","1","1","Femenino","Otro no conviviente","La víctima no aceptó la intervención de Equipos Móviles","2018-12-07 19:08:16","Ciudad Autónoma de Buenos Aires","02"
"409803","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-07 19:46:26","Ciudad Autónoma de Buenos Aires","02"
"409805","Comisaría","Masculino","Otro no familiar","Psicológica","29","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-12-07 23:13:11","Ciudad Autónoma de Buenos Aires","02"
"409806","Comisaría","Masculino","Madre","Física","23","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-08 00:12:51","Ciudad Autónoma de Buenos Aires","02"
"409807","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-12-08 01:39:14","Ciudad Autónoma de Buenos Aires","02"
