"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_id"
"296460","Comisaría","Femenino","Otro no familiar","Física","32","30 a 39 años","Femenino","5","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-05 16:00:00","Ciudad Autónoma de Buenos Aires","02"
"296461","Víctima","Femenino","No hay niñas/os","Psicológica","42","40 a 49 años","Femenino","3","1","Masculino","Otro no conviviente","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-04-05 15:30:00","Ciudad Autónoma de Buenos Aires","02"
"296462","Víctima","Masculino","No hay niñas/os","Física","36","30 a 39 años","Masculino","1","1","Femenino","Herman@","Llamante solicitó información y/o orientación","2019-04-05 18:30:00","Ciudad Autónoma de Buenos Aires","02"
"296463","Víctima","Femenino","No hay niñas/os","Psicológica","29","18 a 29 años","Femenino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-04-05 17:05:00","Ciudad Autónoma de Buenos Aires","02"
"296464","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-04-05 19:00:00","Ciudad Autónoma de Buenos Aires","02"
"296465","Comisaría","Femenino","Otro no familiar","Física","29","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-04-05 18:20:00","Ciudad Autónoma de Buenos Aires","02"
"296466","Otro Particular","Femenino","Otro no familiar","Física","28","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-04-05 20:00:00","Ciudad Autónoma de Buenos Aires","02"
"296467","Comisaría","Masculino","Otro no familiar",,"19","18 a 29 años","Masculino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-05 20:00:00","Ciudad Autónoma de Buenos Aires","02"
"296468","Comisaría","Femenino","No hay niñas/os","Psicológica","32","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-05 20:45:00","Ciudad Autónoma de Buenos Aires","02"
"296469","Familiar de la víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-04-05 20:30:00","Ciudad Autónoma de Buenos Aires","02"
"296470","Familiar de la víctima","Femenino","Hermana/o","Física","52","50 a 59 años","Masculino","2","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-05 22:00:00","Ciudad Autónoma de Buenos Aires","02"
"296471","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-05 21:30:00","Ciudad Autónoma de Buenos Aires","02"
"296472","Víctima","Femenino","Madre","Física","28","18 a 29 años","Femenino","1","1","Femenino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-04-06 23:10:00","Ciudad Autónoma de Buenos Aires","02"
"296473","Comisaría","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-04-06 00:20:00","Ciudad Autónoma de Buenos Aires","02"
"296474","Víctima","Femenino","Madre","Psicológica","33","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-04-06 02:40:00","Ciudad Autónoma de Buenos Aires","02"
"296475","Comisaría","Masculino","Otro no familiar","Física","29","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-04-06 09:50:00","Ciudad Autónoma de Buenos Aires","02"
"296476","Hospital","Femenino","Otro no familiar","Física","36","30 a 39 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-04-06 10:00:00","Ciudad Autónoma de Buenos Aires","02"
"296477","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-04-06 12:00:00","Ciudad Autónoma de Buenos Aires","02"
"296478","Comisaría","Masculino","Otro no familiar","Física","25","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-04-06 10:30:00","Ciudad Autónoma de Buenos Aires","02"
"296479","Víctima","Femenino","Hermana/o","Física","17","12 a 17 años","Femenino","2","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-04-06 14:30:00","Ciudad Autónoma de Buenos Aires","02"
"296480","Comisaría","Femenino","No hay niñas/os","Física","19","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-06 17:00:00","Ciudad Autónoma de Buenos Aires","02"
"296481","Hospital","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","4","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-04-06 15:00:00","Ciudad Autónoma de Buenos Aires","02"
"296482","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-04-06 17:50:00","Ciudad Autónoma de Buenos Aires","02"
"296483","Víctima","Masculino","No hay niñas/os","Física","64","Más de 60 años","Masculino","1","1","Masculino","Hij@","No había móviles y/o Equipos para realizar la intervención","2019-04-06 14:50:00","Ciudad Autónoma de Buenos Aires","02"
"296484","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","1","1","Masculino","Otro conviviente","Llamante solicitó información y/o orientación","2019-04-06 16:40:00","Ciudad Autónoma de Buenos Aires","02"
"296485","Comisaría","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","6","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-04-06 20:10:00","Ciudad Autónoma de Buenos Aires","02"
"296486","Comisaría","Femenino","Madre","Física","28","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-04-06 20:40:00","Ciudad Autónoma de Buenos Aires","02"
"296487","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-04-06 21:35:00","Ciudad Autónoma de Buenos Aires","02"
"296488","Otra Institución","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-06 22:50:00","Ciudad Autónoma de Buenos Aires","02"
"296489","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-04-06 00:00:00","Ciudad Autónoma de Buenos Aires","02"
"296490","Comisaría","Femenino","No hay niñas/os","Física","26","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-04-07 23:20:00","Ciudad Autónoma de Buenos Aires","02"
"296491","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-04-07 00:30:00","Ciudad Autónoma de Buenos Aires","02"
"296492","Comisaría","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Está interviniendo o se deriva a otra institución","2019-04-07 04:50:00","Ciudad Autónoma de Buenos Aires","02"
"296493","Otro sobre un caso que no es violencia familiar","Masculino","Otro no familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-04-07 11:15:00","Ciudad Autónoma de Buenos Aires","02"
"296494","Comisaría","Masculino","Otro no familiar","Física","31","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-04-07 09:30:00","Ciudad Autónoma de Buenos Aires","02"
"296495","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-04-07 12:20:00","Ciudad Autónoma de Buenos Aires","02"
"296496","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-04-07 14:25:00","Ciudad Autónoma de Buenos Aires","02"
"296497","Comisaría","Masculino","Otro no familiar","Física","46","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-04-07 15:10:00","Ciudad Autónoma de Buenos Aires","02"
"296498","Comisaría","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","5","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-04-07 15:15:00","Ciudad Autónoma de Buenos Aires","02"
"296499","Comisaría","Femenino","Otro no familiar","Económica","38","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-04-07 16:10:00","Ciudad Autónoma de Buenos Aires","02"
"296500","Víctima","Femenino","Madre","Física","38","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-07 17:00:00","Ciudad Autónoma de Buenos Aires","02"
"296501","Víctima","Femenino","Madre","Psicológica","38","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-04-07 16:50:00","Ciudad Autónoma de Buenos Aires","02"
"296502","Comisaría","Femenino","Otro no familiar","Física","40","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-04-07 18:30:00","Ciudad Autónoma de Buenos Aires","02"
"296503","Comisaría","Femenino","No hay niñas/os","Física","80","Más de 60 años","Femenino","1","1","Masculino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-04-07 21:00:00","Ciudad Autónoma de Buenos Aires","02"
"296504","Vecina/o de la víctima","Femenino","Otro no familiar","Física","4","1 a 5 años","Femenino","4","1","Masculino","Padre","Está interviniendo o se deriva a otra institución","2019-04-07 22:00:00","Ciudad Autónoma de Buenos Aires","02"
"296505","Comisaría","Femenino","No hay niñas/os","Física","20","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-04-08 22:40:00","Ciudad Autónoma de Buenos Aires","02"
"296506","Comisaría","Masculino","No hay niñas/os","Física","19","18 a 29 años","Femenino","1","2","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-04-08 01:10:00","Ciudad Autónoma de Buenos Aires","02"
"296507","Comisaría","Masculino","Otro no familiar","Física","45","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-08 19:50:00","Ciudad Autónoma de Buenos Aires","02"
"296508","Víctima","Femenino","Madre","Psicológica","30","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-04-08 19:55:00","Ciudad Autónoma de Buenos Aires","02"
"296509","Víctima","Femenino","No hay niñas/os","Física","54","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-04-08 20:55:00","Ciudad Autónoma de Buenos Aires","02"
"296510","Comisaría","Masculino","Otro no familiar","Psicológica","30","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-04-08 21:10:00","Ciudad Autónoma de Buenos Aires","02"
"296511","Familiar de la víctima","Masculino","Padre","Física","12","12 a 17 años","Femenino","2","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-04-08 22:30:00","Ciudad Autónoma de Buenos Aires","02"
"296512","Comisaría","Femenino","Otro no familiar","Psicológica","25","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-08 03:40:00","Ciudad Autónoma de Buenos Aires","02"
"296513","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-04-08 08:15:00","Ciudad Autónoma de Buenos Aires","02"
"296514","Vecina/o de la víctima","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","6","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-08 08:30:00","Ciudad Autónoma de Buenos Aires","02"
"296515","Comisaría","Masculino","Otro no familiar","Psicológica","24","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-04-08 09:30:00","Ciudad Autónoma de Buenos Aires","02"
"296516","Familiar de la víctima","Femenino","Otro familiar","Física","Sin Datos","Sin Datos","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-08 09:35:00","Ciudad Autónoma de Buenos Aires","02"
"296517","Familiar de la víctima","Femenino","Otro familiar","Psicológica","0","Sin datos","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-04-08 09:50:00","Ciudad Autónoma de Buenos Aires","02"
"296518","Comisaría","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-08 09:00:00","Ciudad Autónoma de Buenos Aires","02"
"296519","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-04-08 10:00:00","Ciudad Autónoma de Buenos Aires","02"
"296520","Familiar de la víctima","Femenino","No hay niñas/os","Física","50","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-08 12:00:00","Ciudad Autónoma de Buenos Aires","02"
"296521","Comisaría","Masculino","No hay niñas/os","Física","69","Más de 60 años","Femenino","1","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2019-04-08 12:30:00","Ciudad Autónoma de Buenos Aires","02"
