"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_id"
"417150","Familiar","Femenino","Hermana/o","Física","28","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-10 12:24:11","Ciudad Autónoma de Buenos Aires","02"
"417151","Familiar","Femenino","No hay niñas/os","Física","27","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-10 12:27:04","Ciudad Autónoma de Buenos Aires","02"
"416845","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-10 12:35:33","Ciudad Autónoma de Buenos Aires","02"
"417152","Comisaría","Femenino","No hay niñas/os","Física","25","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-07-10 12:45:23","Ciudad Autónoma de Buenos Aires","02"
"417153","Familiar","Femenino","No hay niñas/os","Psicológica","65","Más de 60 años","Femenino","1","1","Masculino","Herman@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-10 12:53:27","Ciudad Autónoma de Buenos Aires","02"
"417154","Víctima","Masculino","No hay niñas/os","Psicológica","63","Más de 60 años","Masculino","2","1","Femenino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-10 12:57:02","Ciudad Autónoma de Buenos Aires","02"
"417155","Víctima","Femenino","No hay niñas/os","Psicológica","77","Más de 60 años","Femenino","2","1","Masculino","Hij@","Se planificó intervención para otro momento","2019-07-10 13:16:11","Ciudad Autónoma de Buenos Aires","02"
"417044","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-10 13:24:12","Ciudad Autónoma de Buenos Aires","02"
"417156","Comisaría","Masculino","Otro familiar","Física","53","50 a 59 años","Masculino","4","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-07-10 13:46:07","Ciudad Autónoma de Buenos Aires","02"
"417044","Otro Institucional","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","5","1","Masculino","Padre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-10 15:45:20","Ciudad Autónoma de Buenos Aires","02"
"417159","Víctima","Femenino","NS/NC","Psicológica","35","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-10 16:07:40","Ciudad Autónoma de Buenos Aires","02"
"415279","Víctima","Femenino","No hay niñas/os","Física","51","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-10 16:59:18","Ciudad Autónoma de Buenos Aires","02"
"417160","Víctima","Femenino","NS/NC","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Herman@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-10 17:00:43","Ciudad Autónoma de Buenos Aires","02"
"233260","Víctima","Femenino","No hay niñas/os","Física","51","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-10 17:43:20","Ciudad Autónoma de Buenos Aires","02"
"417162","Comisaría","Femenino","Otro no familiar","Física","41","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-10 18:05:50","Ciudad Autónoma de Buenos Aires","02"
"417163","Víctima","Femenino","No hay niñas/os","Física","26","18 a 29 años","Femenino","1","1","Masculino","Herman@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-10 18:40:27","Ciudad Autónoma de Buenos Aires","02"
"2249","NS/NC","NS/NC","NS/NC","Psicológica","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2019-07-10 19:00:58","Ciudad Autónoma de Buenos Aires","02"
"417161","Comisaría","Femenino","Otro no familiar","Física","32","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-10 19:00:59","Ciudad Autónoma de Buenos Aires","02"
"417044","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-10 19:01:20","Ciudad Autónoma de Buenos Aires","02"
"417165","Víctima","Femenino","Madre","Física","26","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-07-10 22:44:59","Ciudad Autónoma de Buenos Aires","02"
"417166","Comisaría","Femenino","Otro no familiar","Física","44","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2019-07-10 23:03:43","Ciudad Autónoma de Buenos Aires","02"
"417167","Víctima","Femenino","Madre","Física","41","40 a 49 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-11 06:47:01","Ciudad Autónoma de Buenos Aires","02"
"417142","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","0","0","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-11 06:50:18","Ciudad Autónoma de Buenos Aires","02"
"417044","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-11 09:15:25","Ciudad Autónoma de Buenos Aires","02"
"417166","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-11 10:49:27","Ciudad Autónoma de Buenos Aires","02"
"417190","Comisaría","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Masculino","1","1","Masculino","Abuel@","La víctima no aceptó la intervención de Equipos Móviles","2019-07-11 13:22:14","Ciudad Autónoma de Buenos Aires","02"
"373096","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-07-11 16:17:16","Ciudad Autónoma de Buenos Aires","02"
"417195","Víctima","Femenino","Madre","Psicológica","14","12 a 17 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-11 16:55:50","Ciudad Autónoma de Buenos Aires","02"
"417194","Vecina/o de la víctima","Femenino","Otro no familiar","Física","58","50 a 59 años","Femenino","3","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-07-11 16:56:18","Ciudad Autónoma de Buenos Aires","02"
"417196","Comisaría","Femenino","Otro no familiar","Psicológica","24","18 a 29 años","Femenino","2","1","Masculino","Otro conviviente","La víctima no aceptó la intervención de Equipos Móviles","2019-07-11 16:58:13","Ciudad Autónoma de Buenos Aires","02"
"417200","Víctima","Femenino","No hay niñas/os","Física","65","Más de 60 años","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-07-11 18:27:49","Ciudad Autónoma de Buenos Aires","02"
"417214","Otro Institucional","Femenino","Madre","Física","16","12 a 17 años","Femenino","1","2","Femenino","Madre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-12 12:54:23","Ciudad Autónoma de Buenos Aires","02"
"417216","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-12 14:37:15","Ciudad Autónoma de Buenos Aires","02"
"362548","Víctima","Femenino","Madre","Psicológica","30","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-12 17:28:25","Ciudad Autónoma de Buenos Aires","02"
"417247","Hospital","Femenino","No hay niñas/os","Física","79","Más de 60 años","Femenino","1","1","Masculino","Hij@","Se planificó intervención para otro momento","2019-07-12 19:17:18","Ciudad Autónoma de Buenos Aires","02"
"417251","Comisaría","Femenino","Otro no familiar","Física","26","18 a 29 años","Femenino","3","1","Masculino","NS/NC","La víctima no aceptó la intervención de Equipos Móviles","2019-07-12 22:42:32","Ciudad Autónoma de Buenos Aires","02"
"373259","Víctima","Femenino","No hay niñas/os","Psicológica","41","40 a 49 años","Femenino","1","2","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-07-12 23:10:46","Ciudad Autónoma de Buenos Aires","02"
"289291","Víctima","Femenino","NS/NC","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-12 23:49:47","Ciudad Autónoma de Buenos Aires","02"
"417252","Comisaría","Femenino","No hay niñas/os","Psicológica","37","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-12 23:50:45","Ciudad Autónoma de Buenos Aires","02"
"179287","Comisaría","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-13 05:25:19","Ciudad Autónoma de Buenos Aires","02"
"417254","Comisaría","Femenino","Otro no familiar","Física","42","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-13 05:33:01","Ciudad Autónoma de Buenos Aires","02"
"417257","Víctima","Femenino","Madre","Física","20","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-13 14:39:04","Ciudad Autónoma de Buenos Aires","02"
"195613","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Está interviniendo o se deriva a otra institución","2019-07-13 16:20:46","Ciudad Autónoma de Buenos Aires","02"
"417247","Hospital","Femenino","Otro no familiar","Física","79","Más de 60 años","Femenino","2","1","Masculino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-13 17:02:28","Ciudad Autónoma de Buenos Aires","02"
"417267","Comisaría","Femenino","No hay niñas/os","Física","46","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-13 17:06:45","Ciudad Autónoma de Buenos Aires","02"
"417270","Víctima","Masculino","Padre","Psicológica","23","18 a 29 años","Masculino","1","1","Femenino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-13 18:25:58","Ciudad Autónoma de Buenos Aires","02"
"417271","Víctima","Femenino","No hay niñas/os","Psicológica","66","Más de 60 años","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-13 18:30:00","Ciudad Autónoma de Buenos Aires","02"
"417272","Víctima","Femenino","NS/NC","Psicológica","14","12 a 17 años","Femenino","2","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-13 18:49:34","Ciudad Autónoma de Buenos Aires","02"
"417273","Comisaría","Femenino","Otro no familiar","Psicológica","25","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-13 19:39:32","Ciudad Autónoma de Buenos Aires","02"
"417274","Comisaría","Femenino","Otro no familiar","Física","28","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-13 21:24:08","Ciudad Autónoma de Buenos Aires","02"
"181581","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-13 22:54:21","Ciudad Autónoma de Buenos Aires","02"
"417275","Familiar","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","4","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-07-14 02:19:55","Ciudad Autónoma de Buenos Aires","02"
"417275","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-14 02:25:12","Ciudad Autónoma de Buenos Aires","02"
"417276","Comisaría","Femenino","No hay niñas/os","Física","18","18 a 29 años","Femenino","1","1","Femenino","Herman@","Llamante solicitó información y/o orientación","2019-07-14 07:17:19","Ciudad Autónoma de Buenos Aires","02"
"417277","Comisaría","Femenino","No hay niñas/os","Física","32","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-07-14 09:51:18","Ciudad Autónoma de Buenos Aires","02"
"417278","Hospital","Femenino","Madre","Física","23","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-07-14 11:13:13","Ciudad Autónoma de Buenos Aires","02"
"417279","Comisaría","Femenino","Madre","Física","34","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-07-14 12:05:47","Ciudad Autónoma de Buenos Aires","02"
"417142","Víctima","Femenino","Madre","Psicológica","34","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-14 12:24:53","Ciudad Autónoma de Buenos Aires","02"
"417280","Comisaría","Femenino","Madre","Física","27","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-14 12:58:44","Ciudad Autónoma de Buenos Aires","02"
"417282","Víctima","Femenino","No hay niñas/os","Psicológica","54","50 a 59 años","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-07-14 16:42:52","Ciudad Autónoma de Buenos Aires","02"
"417283","Vecina/o de la víctima","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-07-14 17:06:55","Ciudad Autónoma de Buenos Aires","02"
"417284","Víctima","Femenino","Madre","Psicológica","37","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-14 18:16:26","Ciudad Autónoma de Buenos Aires","02"
