"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"413977","Familiar de la víctima","Femenino","No hay niñas/os","Física y sexual","53","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-03-26 22:05:42","Ciudad Autónoma de Buenos Aires","02"
"413974","Otro sobre un caso que no es violencia familiar","Masculino","Otro no familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-03-26 21:30:31","Ciudad Autónoma de Buenos Aires","02"
"413958","Familiar de la víctima","Masculino","Padre","Psicológica","9","6 a 11 años","Femenino","4","1","Femenino","Padre","Llamante solicitó información y/o orientación","2019-03-26 21:16:15","Ciudad Autónoma de Buenos Aires","02"
"413971","Víctima","Femenino","No hay niñas/os","Física","22","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-03-26 21:13:55","Ciudad Autónoma de Buenos Aires","02"
"413970","Comisaría","Femenino","Otro no familiar","Física","21","18 a 29 años","Femenino","1","2","Femenino","Otro no conviviente","La víctima no aceptó la intervención de Equipos Móviles","2019-03-26 21:00:15","Ciudad Autónoma de Buenos Aires","02"
"413967","Otro Particular","Femenino","Otro no familiar","Psicológica","80","Más de 60 años","Femenino","1","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-03-26 18:38:47","Ciudad Autónoma de Buenos Aires","02"
"413966","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-03-26 18:33:41","Ciudad Autónoma de Buenos Aires","02"
"413964","Comisaría","Femenino","No hay niñas/os","Física","22","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-03-26 18:04:27","Ciudad Autónoma de Buenos Aires","02"
"413963","Víctima","Femenino","Madre","Física","46","40 a 49 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-03-26 15:53:04","Ciudad Autónoma de Buenos Aires","02"
"413962","Comisaría","Femenino","No hay niñas/os","Física","39","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-03-26 15:47:48","Ciudad Autónoma de Buenos Aires","02"
"413961","Otro Particular","Femenino","Madre","Física","49","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-03-26 13:38:09","Ciudad Autónoma de Buenos Aires","02"
"413960","Otro Institucional","Femenino","Madre","Física","5","1 a 5 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-03-26 13:23:50","Ciudad Autónoma de Buenos Aires","02"
"413960","Otro Institucional","Femenino","Otro no familiar","Física","5","1 a 5 años","Femenino","1","1","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-03-26 11:33:24","Ciudad Autónoma de Buenos Aires","02"
"45440","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-03-26 09:23:19","Ciudad Autónoma de Buenos Aires","02"
"413959","Comisaría","Masculino","Otro no familiar","Física","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-03-26 07:54:59","Ciudad Autónoma de Buenos Aires","02"
"413958","Víctima","Masculino","Sin datos","Psicológica","Sin Datos","Sin Datos","Masculino","1","1","Femenino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-03-26 07:47:30","Ciudad Autónoma de Buenos Aires","02"
"413955","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-03-26 07:21:17","Ciudad Autónoma de Buenos Aires","02"
"413954","Víctima","Femenino","Sin datos","Física","33","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-03-26 00:30:33","Ciudad Autónoma de Buenos Aires","02"
"413953","Víctima","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ns/Nc","Está interviniendo o se deriva a otra institución","2019-03-26 00:29:41","Ciudad Autónoma de Buenos Aires","02"
"413952","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Masculino","1","1","Femenino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-03-26 00:26:02","Ciudad Autónoma de Buenos Aires","02"
"414086","Comisaría","Femenino","Otro no familiar","Física","23","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-03-28 18:21:28","Ciudad Autónoma de Buenos Aires","02"
"414083","Otro Particular","Masculino","Otro no familiar","Física","5","1 a 5 años","Femenino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-03-28 17:55:51","Ciudad Autónoma de Buenos Aires","02"
"414052","Familiar de la víctima","Masculino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-03-28 17:45:41","Ciudad Autónoma de Buenos Aires","02"
"414081","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-03-28 16:55:04","Ciudad Autónoma de Buenos Aires","02"
"414082","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","NS/NC","7","0","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2019-03-28 16:38:31","Ciudad Autónoma de Buenos Aires","02"
"414081","Comisaría","Femenino","Otro no familiar","Física","36","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-03-28 15:37:47","Ciudad Autónoma de Buenos Aires","02"
"414080","Víctima","Femenino","No hay niñas/os","Psicológica","22","18 a 29 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-03-28 13:31:20","Ciudad Autónoma de Buenos Aires","02"
"413927","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","NS/NC","Ns/Nc","No había móviles y/o Equipos para realizar la intervención","2019-03-28 12:21:42","Ciudad Autónoma de Buenos Aires","02"
"407200","Víctima","Femenino","Madre","Psicológica","23","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-03-28 11:43:49","Ciudad Autónoma de Buenos Aires","02"
"414052","Familiar de la víctima","Femenino","Otro familiar","Psicológica","4","1 a 5 años","Femenino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-03-28 10:47:12","Ciudad Autónoma de Buenos Aires","02"
"413951","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","18","18 a 29 años","Masculino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-03-26 00:23:05","Ciudad Autónoma de Buenos Aires","02"
"413950","Víctima","Femenino","No hay niñas/os","Física","63","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-03-25 22:46:04","Ciudad Autónoma de Buenos Aires","02"
"413949","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-03-25 22:39:47","Ciudad Autónoma de Buenos Aires","02"
"413889","Víctima","Femenino","Sin datos","Psicológica","29","18 a 29 años","NS/NC","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-03-25 21:51:26","Ciudad Autónoma de Buenos Aires","02"
"413947","Comisaría","Femenino","Otro no familiar","Física","25","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-03-25 19:28:48","Ciudad Autónoma de Buenos Aires","02"
"413946","Otro Particular","Femenino","Otro no familiar","Física","16","12 a 17 años","Femenino","1","1","Masculino","Padre","Se planificó intervención para otro momento","2019-03-25 19:17:42","Ciudad Autónoma de Buenos Aires","02"
"413945","Víctima","Femenino","Otro no familiar","Psicológica","72","Más de 60 años","Femenino","3","2","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-03-25 18:30:57","Ciudad Autónoma de Buenos Aires","02"
"413944","Comisaría","Femenino","Otro no familiar","Física","47","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-03-25 18:25:51","Ciudad Autónoma de Buenos Aires","02"
"413943","Víctima","Femenino","No hay niñas/os","Física","68","Más de 60 años","Femenino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-03-25 18:18:17","Ciudad Autónoma de Buenos Aires","02"
"413942","Familiar de la víctima","Femenino","Otro familiar","Física","13","12 a 17 años","Femenino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-03-25 17:41:18","Ciudad Autónoma de Buenos Aires","02"
"413939","Familiar de la víctima","Masculino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Abuel@","Llamante solicitó información y/o orientación","2019-03-25 17:31:50","Ciudad Autónoma de Buenos Aires","02"
"413941","Comisaría","Femenino","Otro no familiar","Física","17","12 a 17 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-03-25 17:28:29","Ciudad Autónoma de Buenos Aires","02"
"413940","Comisaría","Femenino","No hay niñas/os","Física","73","Más de 60 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-03-25 17:25:31","Ciudad Autónoma de Buenos Aires","02"
"45440","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-03-25 16:52:10","Ciudad Autónoma de Buenos Aires","02"
"413936","Familiar de la víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-03-25 15:27:05","Ciudad Autónoma de Buenos Aires","02"
"413935","Comisaría","Masculino","Otro no familiar","Física","36","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-03-25 13:41:37","Ciudad Autónoma de Buenos Aires","02"
"413931","Comisaría","Femenino","No hay niñas/os","Física","51","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-03-25 12:35:12","Ciudad Autónoma de Buenos Aires","02"
"413815","Comisaría","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-03-25 12:27:12","Ciudad Autónoma de Buenos Aires","02"
"45440","Víctima","Femenino","Madre","Física","41","40 a 49 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-03-25 12:05:42","Ciudad Autónoma de Buenos Aires","02"
"413927","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-03-25 12:04:00","Ciudad Autónoma de Buenos Aires","02"
"413925","Vecina/o de la víctima","Femenino","Otro no familiar","Física","10","6 a 11 años","Masculino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-03-25 11:34:10","Ciudad Autónoma de Buenos Aires","02"
"413919","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","NS/NC","2","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2019-03-25 11:15:13","Ciudad Autónoma de Buenos Aires","02"
"233690","Víctima","Femenino","Otro familiar","Psicológica","43","40 a 49 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-03-25 11:06:43","Ciudad Autónoma de Buenos Aires","02"
"413911","Comisaría","Femenino","No hay niñas/os","Física","28","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-03-25 08:52:58","Ciudad Autónoma de Buenos Aires","02"
"413906","Comisaría","Femenino","No hay niñas/os","Física","47","40 a 49 años","Femenino","1","1","Masculino","Ns/Nc","Llamante solicitó información y/o orientación","2019-03-25 02:58:35","Ciudad Autónoma de Buenos Aires","02"
"413905","Comisaría","Masculino","Otro no familiar","Física","55","50 a 59 años","Femenino","2","1","Masculino","Hij@","No había móviles y/o Equipos para realizar la intervención","2019-03-25 01:29:42","Ciudad Autónoma de Buenos Aires","02"
"413904","Otro Particular","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-03-25 00:08:22","Ciudad Autónoma de Buenos Aires","02"
"413903","Comisaría","Masculino","Otro no familiar","Física","23","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-03-24 23:44:26","Ciudad Autónoma de Buenos Aires","02"
"413892","Comisaría","Masculino","No hay niñas/os","Física","18","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-03-24 19:30:29","Ciudad Autónoma de Buenos Aires","02"
"413891","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-03-24 19:29:06","Ciudad Autónoma de Buenos Aires","02"
"413890","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","62","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-03-24 19:22:14","Ciudad Autónoma de Buenos Aires","02"
